Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	17682061	Heme induces ubiquitination and degradation of the transcription factor Bach1.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	20207740	Insulin-like growth factor-I-stimulated insulin receptor substrate-1 negatively regulates Src homology 2 domain-containing protein-tyrosine phosphatase substrate-1 function in vascular smooth muscle cells.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SIRPA
Pubmed	23258539	Parkin ubiquitinates Tar-DNA binding protein-43 (TDP-43) and promotes its cytosolic accumulation via interaction with histone deacetylase 6 (HDAC6).	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	22815949	Novel process of intrathymic tumor-immune tolerance through CCR2-mediated recruitment of Sirp¿+ dendritic cells: a murine model.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SIRPA
Pubmed	26004137	CD166 positively regulates MCAM via inhibition to ubiquitin E3 ligases Smurf1 and ßTrCP through PI3K/AKT and c-Raf/MEK/ERK signaling in Bel-7402 hepatocellular carcinoma cells.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SMURF1
Pubmed	9399639	Cbl-b, a member of the Sli-1/c-Cbl protein family, inhibits Vav-mediated c-Jun N-terminal kinase activation.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	VAV2
Pubmed	22921829	Structural basis for the versatile interactions of Smad7 with regulator WW domains in TGF-ß Pathways.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SMURF1
Pubmed	10681496	WD40 repeat proteins striatin and S/G(2) nuclear autoantigen are members of a novel family of calmodulin-binding proteins that associate with protein phosphatase 2A.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	STRN3
Pubmed	14623965	Regulation of voltage-gated calcium channel activity by the Rem and Rad GTPases.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	CACNB2
Pubmed	20526340	Common variants in FOXP1 are associated with generalized vitiligo.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	ICA1
Pubmed	18535206:gr	CD300a/c regulate type I interferon and TNF-alpha secretion by human plasmacytoid dendritic cells stimulated with TLR7 and TLR9 ligands.	GeneRIF	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	TLR7
Pubmed	9062191	A family of proteins that inhibit signalling through tyrosine kinase receptors.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SIRPA
Pubmed	15656993	Biochemical characterization of the mammalian Cux2 protein.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	CUX1
Pubmed	18174463	Factor Xa binding to annexin 2 mediates signal transduction via protease-activated receptor 1.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	ANXA2
Pubmed	21203512	Amyloid-ß inhibits No-cGMP signaling in a CD36- and CD47-dependent manner.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	CD36
Pubmed	16687569	Ongoing U snRNP biogenesis is required for the integrity of Cajal bodies.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	NOP58
Pubmed	27517496	USP9X destabilizes pVHL and promotes cell proliferation.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SMURF1
Pubmed	18502210	The armadillo repeat domain of the APC tumor suppressor protein interacts with Striatin family members.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	STRN3
Pubmed	14526201:gr	High frequency of alternative splicing of human genes participating in the HIV-1 life cycle: a model using TSG101, betaTrCP, PPIA, INI1, NAF1, and PML.	GeneRIF	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	TNIP1
Pubmed	16356860	Nef-mediated lipid raft exclusion of UbcH7 inhibits Cbl activity in T cells to positively regulate signaling.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	VAV2
Pubmed	20526340:gr	Common variants in FOXP1 are associated with generalized vitiligo.	GeneRIF	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	ICA1
Pubmed	12972505	RIN3: a novel Rab5 GEF interacting with amphiphysin II involved in the early endocytic pathway.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	RIN2
Pubmed	26363072	Cardiac RNA Induces Inflammatory Responses in Cardiomyocytes and Immune Cells via Toll-like Receptor 7 Signaling.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	TLR7
Pubmed	15695821	The interferon regulatory factor, IRF5, is a central mediator of toll-like receptor 7 signaling.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	TLR7
Pubmed	15642443	An association study between polymorphisms in five genes in glutamate and GABA pathway and paranoid schizophrenia.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	GLUL
Pubmed	22848640	Annexin A2 is a natural extrahepatic inhibitor of the PCSK9-induced LDL receptor degradation.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	ANXA2
Pubmed	12716939	Parkin binds to alpha/beta tubulin and increases their ubiquitination and degradation.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	24091983	Variants in TNFSF4, TNFAIP3, TNIP1, BLK, SLC15A4 and UBE2L3 interact to confer risk of systemic lupus erythematosus in Chinese population.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	TNIP1
Pubmed	19640849	Hypoxia up-regulates CD36 expression and function via hypoxia-inducible factor-1- and phosphatidylinositol 3-kinase-dependent mechanisms.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	CD36
Pubmed	25818643	Skp2-macroH2A1-CDK8 axis orchestrates G2/M transition and tumorigenesis.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	H2AFY
Pubmed	19258494:gr	Microarray analysis of hepatic gene expression identifies new genes involved in steatotic liver.	GeneRIF	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	CD36
Pubmed	17846173	Parkin-mediated K63-linked polyubiquitination targets misfolded DJ-1 to aggresomes via binding to HDAC6.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	18003639	Pink1 Parkinson mutations, the Cdc37/Hsp90 chaperones and Parkin all influence the maturation or subcellular distribution of Pink1.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	20356843	FATP1 inhibits 11-cis retinol formation via interaction with the visual cycle retinoid isomerase RPE65 and lecithin:retinol acyltransferase.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SLC27A1
Pubmed	26022125	SG2NA enhances cancer cell survival by stabilizing DJ-1 and thus activating Akt.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	STRN3
Pubmed	21177257:gr	Parkin degrades estrogen-related receptors to limit the expression of monoamine oxidases.	GeneRIF	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	20629037	SR-BI, CD36, and caveolin-1 contribute positively to cholesterol efflux in hepatic cells.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	CD36
Pubmed	14962978	CHIP and Hsp70 regulate tau ubiquitination, degradation and aggregation.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	22949615	The E3 ligase Cdh1-anaphase promoting complex operates upstream of the E3 ligase Smurf1 in the control of axon growth.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SMURF1
Pubmed	20098416	PINK1/Parkin-mediated mitophagy is dependent on VDAC1 and p62/SQSTM1.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	14526201	High frequency of alternative splicing of human genes participating in the HIV-1 life cycle: a model using TSG101, betaTrCP, PPIA, INI1, NAF1, and PML.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	TNIP1
Pubmed	17301562:gr	Polymorphisms in Toll-like receptor 9 influence the clinical course of HIV-1 infection.	GeneRIF	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	TLR7
Pubmed	18207134:gr	Genes controlling affiliative behavior as candidate genes for autism.	GeneRIF	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRLR
Pubmed	11136230	Interaction of Galpha 12 and Galpha 13 with the cytoplasmic domain of cadherin provides a mechanism for beta -catenin release.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	GNA12
Pubmed	25353672	Genome wide association study identifies a novel putative mammographic density locus at 1q12-q21.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	MTMR11
Pubmed	18207134	Genes controlling affiliative behavior as candidate genes for autism.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRLR
Pubmed	24828823	Selective small molecule compounds increase BMP-2 responsiveness by inhibiting Smurf1-mediated Smad1/5 degradation.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	SMURF1
Pubmed	17023430:gr	Lysophospholipids control integrin-dependent adhesion in splenic B cells through G(i) and G(12)/G(13) family G-proteins but not through G(q)/G(11).	GeneRIF	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	GNA12
Pubmed	16002321	Characterization of human LNX, a novel ligand of Numb protein X that is downregulated in human gliomas.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	INPP5K
Pubmed	24790097	The ubiquitin ligase deltex-3l regulates endosomal sorting of the G protein-coupled receptor CXCR4.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	PRKN
Pubmed	15220349	Mammalian wax biosynthesis. II. Expression cloning of wax synthase cDNAs encoding a member of the acyltransferase enzyme family.	Pubmed	7.845E-3	1.000E0	8.978E-3	8.476E-2	1	6	FAR1
Pubmed	18519826	Molecular genetics of successful smoking cessation: convergent genome-wide association study results.	Pubmed	7.874E-3	1.000E0	9.008E-3	8.504E-2	2	101	CACNB2,PRKN
Pubmed	18519826:gr	Molecular genetics of successful smoking cessation: convergent genome-wide association study results.	GeneRIF	7.874E-3	1.000E0	9.008E-3	8.504E-2	2	101	CACNB2,PRKN
Pubmed	20000738	Proteomic dissection of cell type-specific H2AX-interacting protein complex associated with hepatocellular carcinoma.	Pubmed	8.024E-3	1.000E0	9.179E-3	8.665E-2	2	102	ANXA2,ALDOA
Pubmed	21706016	Selected reaction monitoring mass spectrometry reveals the dynamics of signaling through the GRB2 adaptor.	Pubmed	8.176E-3	1.000E0	9.351E-3	8.828E-2	2	103	SIRPA,PSTPIP2
Pubmed	18654987	Identification of multi-SH3 domain-containing protein interactome in pancreatic cancer: a yeast two-hybrid approach.	Pubmed	8.640E-3	1.000E0	9.880E-3	9.327E-2	2	106	SF3B4,VAV2
Pubmed	7821789	Construction of a human full-length cDNA bank.	Pubmed	8.956E-3	1.000E0	1.024E-2	9.667E-2	2	108	ANXA2,ALDOA
Pubmed	8889549	Generation and analysis of 280,000 human expressed sequence tags.	Pubmed	9.058E-3	1.000E0	1.032E-2	9.743E-2	3	325	CACNB2,PSTPIP2,IFIT2
Pubmed	19945174	Identification of human sperm proteins that interact with human zona pellucida3 (ZP3) using yeast two-hybrid system.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ZP3
Pubmed	15004235	The COG and COPI complexes interact to control the abundance of GEARs, a subset of Golgi integral membrane proteins.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CUX1
Pubmed	9874765	CIR, a corepressor linking the DNA binding factor CBF1 to the histone deacetylase complex.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SND1
Pubmed	21694720	Autoregulation of Parkin activity through its ubiquitin-like domain.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRKN
Pubmed	21712384	Silencer of death domains (SODD) inhibits skeletal muscle and kidney enriched inositol 5-phosphatase (SKIP) and regulates phosphoinositide 3-kinase (PI3K)/Akt signaling to the actin cytoskeleton.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	INPP5K
Pubmed	18355445	Ectodomain shedding of TNF-alpha is enhanced by nardilysin via activation of ADAM proteases.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	NRDC
Pubmed	25961023	Transcriptomic Analysis of mRNAs in Human Monocytic Cells Expressing the HIV-1 Nef Protein and Their Exosomes.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SLC27A1
Pubmed	16107708	Structural characterization of the histone variant macroH2A.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	H2AFY
Pubmed	22233626	Mouse and human strategies identify PTPN14 as a modifier of angiogenesis and hereditary haemorrhagic telangiectasia.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ACVRL1
Pubmed	16299379	Smad6 interacts with Runx2 and mediates Smad ubiquitin regulatory factor 1-induced Runx2 degradation.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SMURF1
Pubmed	26718740	Activation of Toll-like receptor 7 regulates the expression of IFN-¿1, p53, PTEN, VEGF, TIMP-1 and MMP-9 in pancreatic cancer cells.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	17510313	G alpha 12/13 basally regulates p53 through Mdm4 expression.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	GNA12
Pubmed	19494318	Increase in ALK1/ALK5 ratio as a cause for elevated MMP-13 expression in osteoarthritis in humans and mice.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ACVRL1
Pubmed	10748158	Zinedin, SG2NA, and striatin are calmodulin-binding, WD repeat proteins principally expressed in the brain.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	STRN3
Pubmed	10469599	SHPS-1 is a scaffold for assembling distinct adhesion-regulated multi-protein complexes in macrophages.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SIRPA
Pubmed	11262396	Vav2 activates c-fos serum response element and CD69 expression but negatively regulates nuclear factor of activated T cells and interleukin-2 gene activation in T lymphocyte.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	VAV2
Pubmed	10882740	Phosphorylation of the vasodilator-stimulated phosphoprotein regulates its interaction with actin.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ZYX
Pubmed	15695802	The transcriptional co-activator protein p100 recruits histone acetyltransferase activity to STAT6 and mediates interaction between the CREB-binding protein and STAT6.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SND1
Pubmed	18611262	Genetic variation in candidate obesity genes ADRB2, ADRB3, GHRL, HSD11B1, IRS1, IRS2, and SHC1 and risk for breast cancer in the Cancer Prevention Study II.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HSD11B1
Pubmed	19229105	Parkin, PINK1, and DJ-1 form a ubiquitin E3 ligase complex promoting unfolded protein degradation.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRKN
Pubmed	19406482	Functional expression of pattern recognition receptors in tissues of the human female reproductive tract.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	14522994	SHP-2 regulates SOCS-1-mediated Janus kinase-2 ubiquitination/degradation downstream of the prolactin receptor.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRLR
Pubmed	12890687	The mouse APG10 homologue, an E2-like enzyme for Apg12p conjugation, facilitates MAP-LC3 modification.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ATG7
Pubmed	20381870:gr	Progression of geographic atrophy and genotype in age-related macular degeneration.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HTRA1
Pubmed	19772916	Involvement of aquaporin in thromboxane A2 receptor-mediated, G 12/13/RhoA/NHE-sensitive cell swelling in 1321N1 human astrocytoma cells.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	GNA12
Pubmed	20194452:gr	Multiplex screening of 22 single-nucleotide polymorphisms in 7 Toll-like receptors: an association study in rheumatoid arthritis.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	19491146	Exhaustive analysis of BH4 and dopamine biosynthesis genes in patients with Dopa-responsive dystonia.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRKN
Pubmed	19406482:gr	Functional expression of pattern recognition receptors in tissues of the human female reproductive tract.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	1715582	Membrane glycoprotein IV (CD36) is physically associated with the Fyn, Lyn, and Yes protein-tyrosine kinases in human platelets.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CD36
Pubmed	20861866	Genome-wide association identifies SKIV2L and MYRIP as protective factors for age-related macular degeneration.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HTRA1
Pubmed	10644367	A role for SKIP in EBNA2 activation of CBF1-repressed promoters.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SND1
Pubmed	19924287	The heterogeneous allelic repertoire of human toll-like receptor (TLR) genes.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	20381870	Progression of geographic atrophy and genotype in age-related macular degeneration.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HTRA1
Pubmed	12810717	Rac1 function is required for Src-induced transformation. Evidence of a role for Tiam1 and Vav2 in Rac activation by Src.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	VAV2
Pubmed	18289715:gr	Direct effects of alcohol on hepatic fibrinolytic balance: implications for alcoholic liver disease.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ANXA2
Pubmed	19937093	Ubiquitin ligase Smurf1 targets TRAF family proteins for ubiquitination and degradation.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SMURF1
Pubmed	15951480	Vitamin D.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CUBN
Pubmed	11682612	Specification of kinetochore-forming chromatin by the histone H3 variant CENP-A.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CENPA
Pubmed	18767904	Hrs and SNX3 functions in sorting and membrane invagination within multivesicular bodies.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ANXA2
Pubmed	15252135	N4WBP5A (Ndfip2), a Nedd4-interacting protein, localizes to multivesicular bodies and the Golgi, and has a potential role in protein trafficking.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SMURF1
Pubmed	14701756	CHIP mediates degradation of Smad proteins and potentially regulates Smad-induced transcription.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SMURF1
Pubmed	20643727	Prevalence and complications of single-gene and chromosomal disorders in craniosynostosis.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	FAM20C
Pubmed	25969509	Defining roles of PARKIN and ubiquitin phosphorylation by PINK1 in mitochondrial quality control using a ubiquitin replacement strategy.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRKN
Pubmed	18611262:gr	Genetic variation in candidate obesity genes ADRB2, ADRB3, GHRL, HSD11B1, IRS1, IRS2, and SHC1 and risk for breast cancer in the Cancer Prevention Study II.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HSD11B1
Pubmed	16601202	hNaf1 is required for accumulation of human box H/ACA snoRNPs, scaRNPs, and telomerase.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TNIP1
Pubmed	10938113	Vav family proteins couple to diverse cell surface receptors.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	VAV2
Pubmed	19259132	Multilocus analysis of age-related macular degeneration.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HTRA1
Pubmed	15848800	Vav family GEFs link activated Ephs to endocytosis and axon guidance.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	VAV2
Pubmed	23656756	Single nucleotide polymorphisms in CETP, SLC46A1, SLC19A1, CD36, BCMO1, APOA5, and ABCA1 are significant predictors of plasma HDL in healthy adults.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CD36
Pubmed	18438411	Sequential control of Toll-like receptor-dependent responses by IRAK1 and IRAK2.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	8621483	Sos, Vav, and C3G participate in B cell receptor-induced signaling pathways and differentially associate with Shc-Grb2, Crk, and Crk-L adaptors.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	VAV2
Pubmed	11825910	Human Apg3p/Aut1p homologue is an authentic E2 enzyme for multiple substrates, GATE-16, GABARAP, and MAP-LC3, and facilitates the conjugation of hApg12p to hApg5p.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ATG7
Pubmed	20842632	Liver-enriched transcription factors regulate microRNA-122 that targets CUTL1 during liver development.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CUX1
Pubmed	19491146:gr	Exhaustive analysis of BH4 and dopamine biosynthesis genes in patients with Dopa-responsive dystonia.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRKN
Pubmed	20194452	Multiplex screening of 22 single-nucleotide polymorphisms in 7 Toll-like receptors: an association study in rheumatoid arthritis.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	23858059	Parkin-dependent degradation of the F-box protein Fbw7ß promotes neuronal survival in response to oxidative stress by stabilizing Mcl-1.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRKN
Pubmed	11734547	Association of ataxin-7 with the proteasome subunit S4 of the 19S regulatory complex.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	ATXN7
Pubmed	22474288	Smurf1 protein negatively regulates interferon-¿ signaling through promoting STAT1 protein ubiquitination and degradation.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SMURF1
Pubmed	21102408	CSN complex controls the stability of selected synaptic proteins via a torsinA-dependent process.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	STON2
Pubmed	19259132:gr	Multilocus analysis of age-related macular degeneration.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HTRA1
Pubmed	10660620	PILRalpha, a novel immunoreceptor tyrosine-based inhibitory motif-bearing protein, recruits SHP-1 upon tyrosine phosphorylation and is paired with the truncated counterpart PILRbeta.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SIRPA
Pubmed	12890487	A novel HECT-type E3 ubiquitin ligase, NEDL2, stabilizes p73 and enhances its transcriptional activity.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HECW2
Pubmed	19772916:gr	Involvement of aquaporin in thromboxane A2 receptor-mediated, G 12/13/RhoA/NHE-sensitive cell swelling in 1321N1 human astrocytoma cells.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	GNA12
Pubmed	18215311	miRNAminer: a tool for homologous microRNA gene search.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	MIR761
Pubmed	11679592	Parkin and CASK/LIN-2 associate via a PDZ-mediated interaction and are co-localized in lipid rafts and postsynaptic densities in brain.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRKN
Pubmed	16679322	Inhibitory interaction of the plasma membrane Na+/Ca2+ exchangers with the 14-3-3 proteins.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SLC8A1
Pubmed	12110185	MICALs, a family of conserved flavoprotein oxidoreductases, function in plexin-mediated axonal repulsion.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	MICAL2
Pubmed	21757002	The nuclear receptor FXR regulates hepatic transport and metabolism of glutamine and glutamate.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	GLUL
Pubmed	23376919	IRAK-M mediates Toll-like receptor/IL-1R-induced NF¿B activation and cytokine production.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	9334230	Type VI collagen anchors endothelial basement membranes by interacting with type IV collagen.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CD36
Pubmed	24530302	Mislocalization of the centromeric histone variant CenH3/CENP-A in human cells depends on the chaperone DAXX.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CENPA
Pubmed	15474016	A20 is a potent inhibitor of TLR3- and Sendai virus-induced activation of NF-kappaB and ISRE and IFN-beta promoter.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TNIP1
Pubmed	21067572	Association analysis of nine candidate gene polymorphisms in Indian patients with type 2 diabetic retinopathy.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	HTRA1
Pubmed	22890011	Genome-wide association study indicates variants associated with insulin signaling and inflammation mediate lipoprotein responses to fenofibrate.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	CD36
Pubmed	15800651	3',5'-cyclic nucleotide phosphodiesterase 11A: localization in human tissues.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PDE11A
Pubmed	24879156	BECN1 is involved in the initiation of mitophagy: it facilitates PARK2 translocation to mitochondria.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	PRKN
Pubmed	18641638	Targeting WW domains linker of HECT-type ubiquitin ligase Smurf1 for activation by CKIP-1.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SMURF1
Pubmed	20643727:gr	Prevalence and complications of single-gene and chromosomal disorders in craniosynostosis.	GeneRIF	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	FAM20C
Pubmed	14634662	RGS16 inhibits signalling through the G alpha 13-Rho axis.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	GNA12
Pubmed	21515789	Painful pathways induced by TLR stimulation of dorsal root ganglion neurons.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	TLR7
Pubmed	17632523	The multifunctional human p100 protein 'hooks' methylated ligands.	Pubmed	9.146E-3	1.000E0	1.032E-2	9.743E-2	1	7	SND1
Pubmed	17474147	Systematic identification of SH3 domain-mediated human protein-protein interactions by peptide array target screening.	Pubmed	9.441E-3	1.000E0	1.065E-2	1.005E-1	3	330	SF3B4,CENPA,H2AFY
Pubmed	25281560	Proximity biotinylation and affinity purification are complementary approaches for the interactome mapping of chromatin-associated protein complexes.	Pubmed	9.840E-3	1.000E0	1.110E-2	1.048E-1	4	636	ATP6V1B2,KCMF1,RSRC2,ZYX
Pubmed	19615732	Defining the human deubiquitinating enzyme interaction landscape.	Pubmed	1.034E-2	1.000E0	1.166E-2	1.101E-1	5	1005	STRN3,NRDC,SND1,ALDOA,KRT36
Pubmed	23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Pubmed	1.040E-2	1.000E0	1.167E-2	1.101E-1	3	342	SMURF1,TNIP1,GNA12
